dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
SO,90.0,53.333333333333336,8.054496384843702,Warum aber sagen wir das dann nicht in unserer Entschließung?," Warum sagen wir so etwas nicht, wenn wir uns so etwas entschliessen?",5,1,3,"REF:  warum aber  sagen wir das dann  nicht ***** ***** ***** in unserer entschließung
HYP:  warum ***** sagen wir so  etwas nicht wenn  wir   uns   so etwas   entschliessen
TYPE: C     D     C     C   S   S     C     I     I     I     S  S       S"
BE,88.88888888888889,50.90909090909091,13.650604313545333,Der Rat hat die Reden Muammar Gadaffis nicht besprochen., Die Rede von Muammar Gaddafi hat der Rat nicht besprochen.,7,0,1,"REF:  ***** der  rat hat     die     reden muammar gadaffis nicht besprochen
HYP:  die   rede von muammar gaddafi hat   der     rat      nicht besprochen
TYPE: I     S    S   S       S       S     S       S        C     C"
ZH,87.5,48.148148148148145,15.851165692617148,Dadurch verformt sich das zu bearbeitende Blech zurück.," Durch das verformt sich das Blech, das man bearbeiten muss, zurück.",4,0,3,"REF:  ***** dadurch verformt sich das ***** ***** zu  bearbeitende blech zurück
HYP:  durch das     verformt sich das blech das   man bearbeiten   muss  zurück
TYPE: I     S       C        C    C   I     I     S   S            S     C"
BE,87.5,41.17647058823529,23.462350320528007,Alle Daten und Fakten siehe unter Weinbaugebiet Ahr., Für alle Daten und Fakten schauen wir uns das Einbaugebiet an.,4,0,3,"REF:  ***** alle daten und fakten *****   ***** siehe unter weinbaugebiet ahr
HYP:  für   alle daten und fakten schauen wir   uns   das   einbaugebiet  an
TYPE: I     C    C     C   C      I       I     S     S     S             S"
SO,85.71428571428571,43.75,8.643019616048525,Auch zu sehen ist eine große Briefmarkensammlung., Man sieht auch eine sehr grosse Briefmarkensammlung.,6,0,0,"REF:  auch zu    sehen ist  eine große  briefmarkensammlung
HYP:  man  sieht auch  eine sehr grosse briefmarkensammlung
TYPE: S    S     S     S    S    S      C"
BE,85.71428571428571,34.54545454545455,6.27465531099474,Verantwortlich hierfür zeichnet die Universum Film GmbH., Verantwortlich für das ist das Universum für den GmbH.,4,0,2,"REF:  verantwortlich ***** hierfür zeichnet die universum ***** film gmbh
HYP:  verantwortlich für   das     ist      das universum für   den  gmbh
TYPE: C              I     S       S        S   C         I     S    C"
ZH,83.33333333333334,24.59016393442623,17.747405280050266,Landsberg-Velen war promovierter Jurist und Rittergutsbesitzer., Der Landsberg Wehlen war ein promovierter Jurist und ein Rittergutsbesitzer.,1,0,4,"REF:  ***** *****     landsbergvelen war ***** promovierter jurist und ***** rittergutsbesitzer
HYP:  der   landsberg wehlen         war ein   promovierter jurist und ein   rittergutsbesitzer
TYPE: I     I         S              C   I     C            C      C   I     C"
BE,83.33333333333334,68.96551724137932,11.521590992286539,"Mensch, schön habt ihr es hier!", Kopfheit ist schön hier.,1,3,1,"REF:  *****    mensch schön habt  ihr   es    hier
HYP:  kopfheit ist    schön ***** ***** ***** hier
TYPE: I        S      C     D     D     D     C"
BE,83.33333333333334,39.130434782608695,8.032276872815304,"Earl of Arundel, der zu den vierzig Märtyrern Englands und Wales zählt."," Earl of Rundle, da zu den 40 wenigen Märtyrer Englern, som du weiss, zauwt.",8,0,2,"REF:  earl of arundel der zu den ***** *****   vierzig  märtyrern englands und wales zählt
HYP:  earl of rundle  da  zu den 40    wenigen märtyrer englern   som      du  weiss zauwt
TYPE: C    C  S       S   C  C   I     I       S        S         S        S   S     S"
BE,80.0,45.83333333333333,12.44023474812678,Es liegt im flachen Land., zurück dein frachen Land.,3,1,0,"REF:  es     liegt im      flachen land
HYP:  zurück dein  frachen *****   land
TYPE: S      S     S       D       C"
ZH,77.77777777777779,33.75,10.552670315936318,Erst danach unterzieht er Heidegger einer „ausführlichen philosophischen Kritik“., Erst danach hat Heidegger eine ausführliche philosophische Kritik unterzogen.,7,0,0,"REF:  erst danach unterzieht er        heidegger einer        „ausführlichen philosophischen kritik“
HYP:  erst danach hat        heidegger eine      ausführliche philosophische kritik          unterzogen
TYPE: C    C      S          S         S         S            S              S               S"
ZH,77.77777777777779,46.875,12.549310621989482,Blattl legte gegen den Bußgeldbescheid jedoch keine Berufung ein., Der Plattl hat jedoch gegen den Bussgelbescheid keine Berufung eingelegt.,4,1,2,"REF:  ***** *****  blattl legte  gegen den bußgeldbescheid jedoch keine berufung ein
HYP:  der   plattl hat    jedoch gegen den bussgelbescheid *****  keine berufung eingelegt
TYPE: I     I      S      S      C     C   S               D      C     C        S"
BL,76.92307692307693,37.03703703703704,4.406306339938217,Angeblich liegen der Nerv fürs Sehen und der für den Niesreiz dicht nebeneinander., Angehend liegen die Nerven für sie und Denise reisst sie direkt nebeneinander.,9,1,0,"REF:  angeblich liegen der nerv   fürs sehen und der    für    den niesreiz dicht nebeneinander
HYP:  angehend  liegen die nerven für  sie   und denise reisst sie direkt   ***** nebeneinander
TYPE: S         C      S   S      S    S     C   S      S      S   S        D     C"
BE,75.0,58.490566037735846,5.934202609760488,"Als dieser starb, übernahm Jacopo Capece dessen Stelle."," Als derjenige starb, hat er Jacopo Capecce seine Stelle übernommen.",4,0,2,"REF:  als dieser    starb ***** übernahm jacopo capece  dessen stelle *****
HYP:  als derjenige starb hat   er       jacopo capecce seine  stelle übernommen
TYPE: C   S         C     I     S        C      S       S      C      I"
TG,75.0,41.17647058823529,25.40663740773074,Ich bin noch mit drei weiteren Dingen einverstanden., Mit nur drei weiteren Dingen bin ich einverstanden.,2,2,2,"REF:  ich bin noch  mit   drei weiteren dingen ***** ***** einverstanden
HYP:  mit nur ***** ***** drei weiteren dingen bin   ich   einverstanden
TYPE: S   S   D     D     C    C        C      I     I     C"
BE,75.0,43.18181818181818,27.629350710622465,Daran wird sich auch mit der Annahme einiger Änderungsanträge nichts Wesentliches ändern., Auch mit der Annahme von einigen Änderungsanträgen wird sich nichts Wesentliches daran ändern.,2,3,4,"REF:  daran wird  sich  auch mit der annahme ***** *****   *****             einiger änderungsanträge nichts wesentliches ***** ändern
HYP:  ***** ***** ***** auch mit der annahme von   einigen änderungsanträgen wird    sich             nichts wesentliches daran ändern
TYPE: D     D     D     C    C   C   C       I     I       I                 S       S                C      C            I     C"
TG,75.0,63.04347826086957,20.556680845025987,Kanonen besaß zwei Züge mit jeweils vier Wagen., Die Kanone hat jeweils zwei Züge mit vier Wagen besessen.,2,1,3,"REF:  ***** *****  kanonen besaß   zwei züge mit jeweils vier wagen *****
HYP:  die   kanone hat     jeweils zwei züge mit *****   vier wagen besessen
TYPE: I     I      S       S       C    C    C   D       C    C     I"
AG,75.0,18.75,9.980099403873663,Man sollte ein paar Deutschlehrer zum Korrekturlesen rekrutieren.," Wir sollten ein paar Deutsch lernen, um Korrekturlesen zu rekrutieren.",4,0,2,"REF:  man sollte  ein paar *****   deutschlehrer zum korrekturlesen ***** rekrutieren
HYP:  wir sollten ein paar deutsch lernen        um  korrekturlesen zu    rekrutieren
TYPE: S   S       C   C    I       S             S   C              I     C"
BE,75.0,76.92307692307693,12.703318703865365,Er unterschrieb einen Dreijahresvertrag., Er hat einen 3-Jahres-Vertrag unterschrieben.,2,0,1,"REF:  er unterschrieb einen *****          dreijahresvertrag
HYP:  er hat          einen 3jahresvertrag unterschrieben
TYPE: C  S            C     I              S"
SG,75.0,38.59649122807017,15.851165692617148,Cassie erschien auf der Nicki Minaj-Version als Feature-Act., Cassie ist auf der Nicki Minaj Version als Future Act erschienen.,3,0,3,"REF:  cassie erschien auf der nicki ***** minajversion als *****  ***** featureact
HYP:  cassie ist      auf der nicki minaj version      als future act   erschienen
TYPE: C      S        C   C   C     I     S            C   I      I     S"
SG,75.0,16.666666666666664,15.97357760615681,Eine betrifft die Außenpolitik., Einer betrifft den Aussenpolitik.,3,0,0,"REF:  eine  betrifft die außenpolitik
HYP:  einer betrifft den aussenpolitik
TYPE: S     C        S   S"
BE,72.72727272727273,42.857142857142854,14.865996369027277,"Nina Jäckle verfasste bislang Hörspiele, Theaterstücke, Drehbücher und vor allem Prosa."," Nina Jäckle hat Besitz vor allem Hörspiele, Theaterstücke und Reibücher, aber vor allem Prosa geschrieben.",4,0,4,"REF:  nina jäckle ***** *****  verfasste bislang hörspiele theaterstücke ***** drehbücher und  vor allem prosa *****
HYP:  nina jäckle hat   besitz vor       allem   hörspiele theaterstücke und   reibücher  aber vor allem prosa geschrieben
TYPE: C    C      I     I      S         S       C         C             I     S          S    C   C     C     I"
BE,72.72727272727273,23.376623376623375,14.458924666162856,Dieser kann über einen stählernen Steg und ebensolche Treppen erreicht werden., Da kann über eine Stelle eine Stege oder eben solche Treppen erreicht werden.,6,0,2,"REF:  dieser kann über ***** *****  einen stählernen steg und  ebensolche treppen erreicht werden
HYP:  da     kann über eine  stelle eine  stege      oder eben solche     treppen erreicht werden
TYPE: S      C    C    I     I      S     S          S    S    S          C       C        C"
LU,72.72727272727273,25.252525252525253,7.768562846380176,Auf unseren Donnerstagssitzungen in Straßburg erörtern wir Menschenrechtsverletzungen in aller Welt., Aus unserer Donnerstagssitzung in Strassburg haben wir die Menschenrechtsverletzungen in alle welt eutredd.,6,0,2,"REF:  auf unseren donnerstagssitzungen in straßburg  erörtern wir ***** menschenrechtsverletzungen in aller welt *****
HYP:  aus unserer donnerstagssitzung   in strassburg haben    wir die   menschenrechtsverletzungen in alle  welt eutredd
TYPE: S   S       S                    C  S          S        C   I     C                          C  S     C    I"
AG,71.42857142857143,65.71428571428571,14.535768424205482,Etappe trat er danach nicht mehr an., Die Etappe ist nachher nicht mehr angetreten.,3,1,1,"REF:  ***** etappe trat er      danach nicht mehr an
HYP:  die   etappe ist  nachher *****  nicht mehr angetreten
TYPE: I     C      S    S       D      C     C    S"
SG,71.42857142857143,29.545454545454547,19.64073254502565,Moore verliebt sich in Normans Tochter Cindy., Der Moor verliebt sich in Norma und seine Tochter Cindy.,2,0,3,"REF:  ***** moore verliebt sich in ***** ***** normans tochter cindy
HYP:  der   moor  verliebt sich in norma und   seine   tochter cindy
TYPE: I     S     C        C    C  I     I     S       C       C"
SZ,71.42857142857143,28.125,8.170609724417774,"Auch das zweite Album ""Is It Safe?", Aus zweiter Album ist es safe.,4,1,0,"REF:  auch das     zweite album is  it safe
HYP:  aus  zweiter *****  album ist es safe
TYPE: S    S       D      C     S   S  C"
BE,71.42857142857143,62.7906976744186,13.888095170058955,Der November wurde dadurch zum elften Monat., Durch das wurde der November zum 11. Monat.,4,0,1,"REF:  der   november wurde ***** dadurch  zum elften monat
HYP:  durch das      wurde der   november zum 11     monat
TYPE: S     S        C     I     S        C   S      C"
AG,71.42857142857143,36.84210526315789,16.467029855845905,"Daraufhin schloss sich Riemer dem Drittligaaufsteiger Preußen Münster an, wo er einen Einjahresvertrag unterschrieb."," Daraufhin hat sich der Riemer am 3. Liga-Aufstieg in Preussen-Münster angeschlossen, wo er einen Einjahresvertrag unterschrieben hat.",7,0,3,"REF:  daraufhin schloss sich ***** riemer ***** dem drittligaaufsteiger preußen münster         an            wo er einen einjahresvertrag *****          unterschrieb
HYP:  daraufhin hat     sich der   riemer am    3   ligaaufstieg        in      preussenmünster angeschlossen wo er einen einjahresvertrag unterschrieben hat
TYPE: C         S       C    I     C      I     S   S                   S       S               S             C  C  C     C                I              S"
SG,71.42857142857143,32.71028037383177,16.451929399933114,"Währenddessen pachtet Elke Berger zusätzlich das Luxushotel „Park’s“, um ihr Personal beschäftigen zu können."," Währenddessen hat Elke Berger zusätzlich zu Luxus Hotel Parks gepachtet, damit sie ihr Personal beschäftigen kann.",6,1,3,"REF:  währenddessen pachtet elke berger zusätzlich ***** ***** ***** das   luxushotel „park’s“ um  ihr personal beschäftigen zu   können
HYP:  währenddessen hat     elke berger zusätzlich zu    luxus hotel parks gepachtet  damit    sie ihr personal beschäftigen kann *****
TYPE: C             S       C    C      C          I     I     I     S     S          S        S   C   C        C            S    D"
TG,71.42857142857143,45.714285714285715,13.741272855400096,Die Burg befand sich bei der Kirche., Der Bogen war neben der Kirche.,4,1,0,"REF:  die burg  befand sich  bei   der kirche
HYP:  der bogen war    neben ***** der kirche
TYPE: S   S     S      S     D     C   C"
BE,71.42857142857143,30.0,32.82518529729177,Auch in der Auseinandersetzung um Johannes Chrysostomos folgte Honorius eher ihrem als Stilichos Rat., Auch in der Auseinandersetzung um Johannes Chrysostomos ist der Honorios ein der Ehren als dem Stilikos im Rat gefolgt.,5,0,5,"REF:  auch in der auseinandersetzung um johannes chrysostomos ***** ***** folgte   honorius eher ihrem als ***** *****    stilichos rat *****
HYP:  auch in der auseinandersetzung um johannes chrysostomos ist   der   honorios ein      der  ehren als dem   stilikos im        rat gefolgt
TYPE: C    C  C   C                  C  C        C            I     I     S        S        S    S     C   I     I        S         C   I"
ZH,70.0,25.806451612903224,5.865587580131999,In den letzten Jahren gewinnt auch der Fußball an Begeisterung., In der letzten Jahr gewinnt er auch den 4. Baller begeistert.,6,0,1,"REF:  in den letzten jahren gewinnt ***** auch der fußball an     begeisterung
HYP:  in der letzten jahr   gewinnt er    auch den 4       baller begeistert
TYPE: C  S   C       S      C       I     C    S   S       S      S"
SG,69.23076923076923,31.16883116883117,7.835643838636099,"Die Transplantation umfasste die Haut von Nase, Mund, Kinn und Teile der Wangen."," Transplantation umfasst Hut von Nase, Mul, Phönie und Teil von der Backen.",6,2,1,"REF:  die   transplantation umfasste die haut  von nase mund kinn   und ***** teile der wangen
HYP:  ***** transplantation umfasst  hut ***** von nase mul  phönie und teil  von   der backen
TYPE: D     C               S        S   D     C   C    S    S      C   I     S     C   S"
ZG,66.66666666666666,5.0,27.516060407455225,"Staats-Obergymnasium unterrichtete, kennen."," Staatsopergymnasium unterrichtet, kennen.",2,0,0,"REF:  staatsobergymnasium unterrichtete kennen
HYP:  staatsopergymnasium unterrichtet  kennen
TYPE: S                   S             C"
ZH,66.66666666666666,55.55555555555556,18.92240568795936,Dave erschießt Baby Face und erhält von der Polizei eine große Belohnung., Dave hat das Babyface verschossen und kommt darum von der Polizei eine grosse Belohnung über.,5,0,3,"REF:  dave ***** erschießt baby     face        und ***** erhält von der polizei eine große  belohnung *****
HYP:  dave hat   das       babyface verschossen und kommt darum  von der polizei eine grosse belohnung über
TYPE: C    I     S         S        S           C   I     S      C   C   C       C    S      C         I"
ZH,66.66666666666666,40.38461538461539,11.339582221952005,In Risse drang Wasser ein und sprengte Felsblöcke ab., Ich reisse wasser eingedrungen und spreng die Felsblöcke ab.,4,1,1,"REF:  in  risse  drang wasser ein          und *****  sprengte felsblöcke ab
HYP:  ich reisse ***** wasser eingedrungen und spreng die      felsblöcke ab
TYPE: S   S      D     C      S            C   I      S        C          C"
SG,66.66666666666666,45.94594594594595,20.448007360218387,Bei der Aktion wird sowohl Marvin getötet als auch die Tankstelle zerstört., Bei dieser Aktion ist Marvin ums Leben gekommen und auch die Tankstelle zerstört worden.,6,0,2,"REF:  bei der    aktion ***** wird   sowohl marvin getötet  als auch die tankstelle zerstört *****
HYP:  bei dieser aktion ist   marvin ums    leben  gekommen und auch die tankstelle zerstört worden
TYPE: C   S      C      I     S      S      S      S        S   C    C   C          C        I"
BE,66.66666666666666,29.545454545454547,10.600313379512592,Über Faustinus lässt sich aus seinem wenig aussagekräftigen Namen kaum etwas erschließen., Über den Faustinos lässt Kussim wenig aussagekräftigen Armen auch kaum etwas schliessen.,4,2,2,"REF:  über ***** faustinus lässt sich   aus   seinem wenig aussagekräftigen ***** namen kaum etwas erschließen
HYP:  über den   faustinos lässt kussim ***** *****  wenig aussagekräftigen armen auch  kaum etwas schliessen
TYPE: C    I     S         C     S      D     D      C     C                I     S     C    C     S"
ZG,66.66666666666666,22.727272727272727,13.134549472120788,Dort gehörte er zur ursprünglichen Macintosh-Entwicklungsmannschaft., Dort hat er zu der ursprünglichen Macintosh-Entwicklungsmannschaft gehört.,2,0,2,"REF:  dort gehörte er ***** zur ursprünglichen macintoshentwicklungsmannschaft *****
HYP:  dort hat     er zu    der ursprünglichen macintoshentwicklungsmannschaft gehört
TYPE: C    S       C  I     S   C              C                               I"
BL,66.66666666666666,39.705882352941174,24.808415001701817,Wie anderswo waren auch hier zunächst nur Männer teilnahmeberechtigt., Wie auch anders sind auch hier zunächst nur Amanda-Teilnahme berechtigt gewesen.,4,0,2,"REF:  wie ***** anderswo waren auch hier zunächst nur *****           männer     teilnahmeberechtigt
HYP:  wie auch  anders   sind  auch hier zunächst nur amandateilnahme berechtigt gewesen
TYPE: C   I     S        S     C    C    C        C   I               S          S"
TG,66.66666666666666,29.411764705882355,30.326532985631665,Nikolaus von Myra., Nikolaus Fumira,1,1,0,"REF:  nikolaus von    myra
HYP:  nikolaus fumira *****
TYPE: C        S      D"
BE,64.28571428571429,46.06741573033708,8.225964699966557,"Diese wurden bereits in Technicolor gefilmt, als selbst die Serie noch in Schwarz-Weiß lief."," Diese sind schon in Technik-Color gefilmt worden, wo die Serie selbst noch in Schwarz-Weiss gelaufen ist.",7,0,2,"REF:  diese wurden bereits in technicolor  gefilmt als    selbst die serie *****  noch in *****        schwarzweiß lief
HYP:  diese sind   schon   in technikcolor gefilmt worden wo     die serie selbst noch in schwarzweiss gelaufen    ist
TYPE: C     S      S       C  S            C       S      S      C   C     I      C    C  I            S           S"
AG,63.63636363636363,34.78260869565217,6.302984046087456,Sie ist benannt nach den Städten Alexandria in Virginia und Louisiana., Sie wurde nach der Städte Alexandria und Virginia in Louisiana benannt.,5,1,1,"REF:  sie ist   benannt nach den städten alexandria in  virginia und louisiana *****
HYP:  sie wurde *****   nach der städte  alexandria und virginia in  louisiana benannt
TYPE: C   S     D       C    S   S       C          S   C        S   C         I"
SG,63.63636363636363,43.18181818181818,45.788313721339826,Nicht-ordensgebundene Männer und Frauen stellen heute die Mehrheit unter den Studierenden.," Männer und Frauen, die nicht an Orten gebunden sind, stellen heute die Mehrheit unter den Studierenden.",0,1,6,"REF:  nichtordensgebundene männer und frauen ***** ***** ***** ***** *****    ***** stellen heute die mehrheit unter den studierenden
HYP:  *****                männer und frauen die   nicht an    orten gebunden sind  stellen heute die mehrheit unter den studierenden
TYPE: D                    C      C   C      I     I     I     I     I        I     C       C     C   C        C     C   C"
BE,63.63636363636363,23.157894736842106,13.674406678232565,Beispielsweise enthielten die ersten Duden-Auflagen nach der Reform den Eintrag „Sciencefiction“., Beispielsweise haben die erste Dudenauflage nach der Reform der Eintrag Science Fiction enthalten.,5,0,2,"REF:  beispielsweise enthielten die ersten dudenauflagen nach der reform den eintrag *****   *****   „sciencefiction“
HYP:  beispielsweise haben      die erste  dudenauflage  nach der reform der eintrag science fiction enthalten
TYPE: C              S          C   S      S             C    C   C      S   C       I       I       S"
BE,63.63636363636363,33.82352941176471,18.476860420522186,"Anfangs wurde unter anderem behauptet, sie sei negativ für die Umwelt."," Am Anfang ist es unter anderem behauptet worden, sie wäre negativ für die Umbaut.",4,0,3,"REF:  ***** *****  anfangs wurde unter anderem behauptet *****  sie sei  negativ für die umwelt
HYP:  am    anfang ist     es    unter anderem behauptet worden sie wäre negativ für die umbaut
TYPE: I     I      S       S     C     C       C         I      C   S    C       C   C   S"
BE,63.63636363636363,30.952380952380953,36.362270465000705,Die Darstellung der Erde in Kugelform begründete keine grundsätzliche neue Weltsicht., Die Darstellung der Erde in Kugelform hat nicht auf einer grundsätzlich neuen Weltsicht begründet.,4,0,3,"REF:  die darstellung der erde in kugelform ***** ***** begründete keine grundsätzliche neue  weltsicht *****
HYP:  die darstellung der erde in kugelform hat   nicht auf        einer grundsätzlich  neuen weltsicht begründet
TYPE: C   C           C   C    C  C         I     I     S          S     S              S     C         I"
AG,62.5,28.57142857142857,29.84745896009822,Dieser Interessengegensatz führte oft zur Erklärung einer Fehde., Der Interessensgegensatz hat oft zur Erklärung einer Feder geführt.,4,0,1,"REF:  dieser interessengegensatz  führte oft zur erklärung einer ***** fehde
HYP:  der    interessensgegensatz hat    oft zur erklärung einer feder geführt
TYPE: S      S                    S      C   C   C         C     I     S"
BE,62.5,26.08695652173913,12.22307556087252,Im Film hieß dieses Haus „Gasthof ‚Zur Sonne‘“., Im Film heisst das Haus Gasthof zur Sonne.,5,0,0,"REF:  im film hieß   dieses haus „gasthof ‚zur sonne‘“
HYP:  im film heisst das    haus gasthof  zur  sonne
TYPE: C  C    S      S      C    S        S    S"
ZG,62.5,20.0,10.552670315936318,Von anderen Seiten werden noch niedrigere Wachstumsraten erwartet., Von der anderen Seite werden noch tiefer die Wachstumsrate erwartet.,3,0,2,"REF:  von ***** anderen seiten werden noch *****  niedrigere wachstumsraten erwartet
HYP:  von der   anderen seite  werden noch tiefer die        wachstumsrate  erwartet
TYPE: C   I     C       S      C      C    I      S          S              C"
BE,62.5,16.39344262295082,12.22307556087252,Heute untersteht es als Suffraganbistum dem Erzbistum Bologna., Heute und steht aus Suffragandistum im Erzbistum Bologna.,5,0,0,"REF:  heute untersteht es    als suffraganbistum dem erzbistum bologna
HYP:  heute und        steht aus suffragandistum im  erzbistum bologna
TYPE: C     S          S     S   S               S   C         C"
