dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
ZH,77.77777777777779,38.46153846153847,10.786826322527466,In Risse drang Wasser ein und sprengte Felsblöcke ab., Iris ist wassereintrunken und sprengt die Felsblöcke ab.,6,1,0,"REF:  in   risse drang            wasser ein     und sprengte felsblöcke ab
HYP:  iris ist   wassereintrunken und    sprengt die *****    felsblöcke ab
TYPE: S    S     S                S      S       S   D        C          C"
TG,75.0,41.17647058823529,25.40663740773074,Ich bin noch mit drei weiteren Dingen einverstanden., Mit nur drei weiteren Dingen bin ich einverstanden.,2,2,2,"REF:  ich bin noch  mit   drei weiteren dingen ***** ***** einverstanden
HYP:  mit nur ***** ***** drei weiteren dingen bin   ich   einverstanden
TYPE: S   S   D     D     C    C        C      I     I     C"
BE,75.0,43.18181818181818,27.629350710622465,Daran wird sich auch mit der Annahme einiger Änderungsanträge nichts Wesentliches ändern., Auch mit der Annahme von einigen Änderungsanträgen wird sich nichts Wesentliches daran ändern.,2,3,4,"REF:  daran wird  sich  auch mit der annahme ***** *****   *****             einiger änderungsanträge nichts wesentliches ***** ändern
HYP:  ***** ***** ***** auch mit der annahme von   einigen änderungsanträgen wird    sich             nichts wesentliches daran ändern
TYPE: D     D     D     C    C   C   C       I     I       I                 S       S                C      C            I     C"
TG,75.0,63.04347826086957,20.556680845025987,Kanonen besaß zwei Züge mit jeweils vier Wagen., Die Kanone hat jeweils zwei Züge mit vier Wagen besessen.,2,1,3,"REF:  ***** *****  kanonen besaß   zwei züge mit jeweils vier wagen *****
HYP:  die   kanone hat     jeweils zwei züge mit *****   vier wagen besessen
TYPE: I     I      S       S       C    C    C   D       C    C     I"
BE,75.0,37.254901960784316,9.980099403873663,Alle Daten und Fakten siehe unter Weinbaugebiet Ahr., Für alle Taten und Fakten schaue unter dem Einbogengebiet an.,4,0,2,"REF:  ***** alle daten und fakten siehe  unter ***** weinbaugebiet  ahr
HYP:  für   alle taten und fakten schaue unter dem   einbogengebiet an
TYPE: I     C    S     C   C      S      C     I     S              S"
AG,71.42857142857143,60.0,14.535768424205482,Etappe trat er danach nicht mehr an., Die Etappe ist dann nicht mehr anzutreten.,3,1,1,"REF:  ***** etappe trat er   danach nicht mehr an
HYP:  die   etappe ist  dann *****  nicht mehr anzutreten
TYPE: I     C      S    S    D      C     C    S"
SG,71.42857142857143,31.818181818181817,13.485111859503691,Moore verliebt sich in Normans Tochter Cindy., Der Moor verliebt sich enorm an seine Tochter Cindy.,3,0,2,"REF:  ***** moore verliebt sich ***** in normans tochter cindy
HYP:  der   moor  verliebt sich enorm an seine   tochter cindy
TYPE: I     S     C        C    I     S  S       C       C"
BE,71.42857142857143,72.09302325581395,27.054113452696992,Der November wurde dadurch zum elften Monat., Dadurch ist der November zum elften Monat geworden.,0,2,3,"REF:  *****   ***** der november wurde dadurch zum elften monat *****
HYP:  dadurch ist   der november ***** *****   zum elften monat geworden
TYPE: I       I     C   C        D     D       C   C      C     I"
BE,71.42857142857143,48.31460674157304,7.655122720591221,"Diese wurden bereits in Technicolor gefilmt, als selbst die Serie noch in Schwarz-Weiß lief."," Die sind schon in Technik-Color gefilmt worden, wo die Serie selber noch in Schwarz-Weiss gelaufen ist.",8,0,2,"REF:  diese wurden bereits in technicolor  gefilmt als    selbst die serie *****  noch in *****        schwarzweiß lief
HYP:  die   sind   schon   in technikcolor gefilmt worden wo     die serie selber noch in schwarzweiss gelaufen    ist
TYPE: S     S      S       C  S            C       S      S      C   C     I      C    C  I            S           S"
SO,71.42857142857143,37.5,9.287528999566801,Auch zu sehen ist eine große Briefmarkensammlung., Wir sehen auch eine sehr grosse Briefmarkensammlung.,3,1,1,"REF:  auch zu    sehen ist  eine ***** große  briefmarkensammlung
HYP:  wir  ***** sehen auch eine sehr  grosse briefmarkensammlung
TYPE: S    D     C     S    C    I     S      C"
AG,70.0,28.169014084507044,21.401603033752977,Dabei wurde im Finale der damals amtierende Meister Al-Gharafa bezwungen., Der Bier ist im Finale der damals amtierenden Meister Al Garafa bezwungen worden.,4,0,3,"REF:  ***** dabei wurde im finale der damals amtierende  meister ***** algharafa bezwungen *****
HYP:  der   bier  ist   im finale der damals amtierenden meister al    garafa    bezwungen worden
TYPE: I     S     S     C  C      C   C      S           C       I     S         C         I"
SO,70.0,59.375,13.650604313545333,"Wir begrüßen Ihre Absicht, Herr Ratspräsident, für Gent und Laeken."," Herr Ratspräsident, wir begrüssen Ihre Absicht für Gendt und Laiken.",3,2,2,"REF:  ***** *****         wir begrüßen  ihre absicht herr  ratspräsident für gent  und laeken
HYP:  herr  ratspräsident wir begrüssen ihre absicht ***** *****         für gendt und laiken
TYPE: I     I             C   S         C    C       D     D             C   S     C   S"
BL,69.23076923076923,28.39506172839506,7.858254245931845,Angeblich liegen der Nerv fürs Sehen und der für den Niesreiz dicht nebeneinander., Angeblich liegen die Nerven für See und Denise Reis direkt nebeneinander.,7,2,0,"REF:  angeblich liegen der nerv   fürs sehen und der    für  den    niesreiz dicht nebeneinander
HYP:  angeblich liegen die nerven für  see   und denise reis direkt *****    ***** nebeneinander
TYPE: C         C      S   S      S    S     C   S      S    S      D        D     C"
AG,66.66666666666666,24.285714285714285,24.808415001701817,Spilotro sollte nun wieder die Schutzfunktion für Rosenthal übernehmen., Die Spilotrose soll jetzt wieder die Schutzfunktion für das Rosental übernehmen.,4,0,2,"REF:  ***** spilotro   sollte nun   wieder die schutzfunktion für ***** rosenthal übernehmen
HYP:  die   spilotrose soll   jetzt wieder die schutzfunktion für das   rosental  übernehmen
TYPE: I     S          S      S     C      C   C              C   I     S         C"
SG,66.66666666666666,24.0,30.326532985631665,Mit welcher Unterstützung?, mit Wellenrohr-Unterstützung.,1,1,0,"REF:  mit welcher                 unterstützung
HYP:  mit wellenrohrunterstützung *****
TYPE: C   S                       D"
SG,66.66666666666666,45.94594594594595,20.448007360218387,Bei der Aktion wird sowohl Marvin getötet als auch die Tankstelle zerstört., Bei dieser Aktion ist Marvin ums Leben gekommen und auch die Tankstelle zerstört worden.,6,0,2,"REF:  bei der    aktion ***** wird   sowohl marvin getötet  als auch die tankstelle zerstört *****
HYP:  bei dieser aktion ist   marvin ums    leben  gekommen und auch die tankstelle zerstört worden
TYPE: C   S      C      I     S      S      S      S        S   C    C   C          C        I"
ZH,66.66666666666666,15.0,10.786826322527466,Erst danach unterzieht er Heidegger einer „ausführlichen philosophischen Kritik“., Erst danach unterzog Heidegger eine ausführliche philosophische Kritik.,5,1,0,"REF:  erst danach unterzieht er    heidegger einer „ausführlichen philosophischen kritik“
HYP:  erst danach unterzog   ***** heidegger eine  ausführliche   philosophische  kritik
TYPE: C    C      S          D     C         S     S              S               S"
AG,66.66666666666666,33.33333333333333,18.141207173155518,In der Hauptphase dreht der Körper um seine Längsachse., Ich halte den dritten Körper um seine Längsachsen.,5,1,0,"REF:  in  der   hauptphase dreht   der   körper um seine längsachse
HYP:  ich halte den        dritten ***** körper um seine längsachsen
TYPE: S   S     S          S       D     C      C  C     S"
ZG,66.66666666666666,22.727272727272727,13.134549472120788,Dort gehörte er zur ursprünglichen Macintosh-Entwicklungsmannschaft., Dort hat er zu der ursprünglichen Macintosh-Entwicklungsmannschaft gehört.,2,0,2,"REF:  dort gehörte er ***** zur ursprünglichen macintoshentwicklungsmannschaft *****
HYP:  dort hat     er zu    der ursprünglichen macintoshentwicklungsmannschaft gehört
TYPE: C    S       C  I     S   C              C                               I"
BE,66.66666666666666,50.0,17.491650626361256,Die Franzosen setzten ihn daraufhin ab., Die Franzosen haben darauf abgesetzt.,3,1,0,"REF:  die franzosen setzten ihn    daraufhin ab
HYP:  die franzosen haben   darauf abgesetzt *****
TYPE: C   C         S       S      S         D"
BE,66.66666666666666,38.57142857142858,9.425159511373677,"Was gegenwärtig in Ägypten geschieht, ist daher vollkommen inakzeptabel."," Was momentan in Ägypten passiert, ist von dem her völlig inakzeptabel.",4,0,2,"REF:  was gegenwärtig in ägypten geschieht ist ***** ***** daher vollkommen inakzeptabel
HYP:  was momentan    in ägypten passiert  ist von   dem   her   völlig     inakzeptabel
TYPE: C   S           C  C       S         C   I     I     S     S          C"
ZH,66.66666666666666,46.875,13.134549472120794,Blattl legte gegen den Bußgeldbescheid jedoch keine Berufung ein., Der Blattl hat jedoch gegen den Bussgelbscheid keine Berufung eingelegt.,3,1,2,"REF:  ***** blattl ***** legte  gegen den bußgeldbescheid jedoch keine berufung ein
HYP:  der   blattl hat   jedoch gegen den bussgelbscheid  *****  keine berufung eingelegt
TYPE: I     C      I     S      C     C   S               D      C     C        S"
AG,66.66666666666666,37.3134328358209,21.10534063187263,Die Ortschaft ist von Peine durch weitläufige Agrarflächen getrennt., Die Wirtschaft ist durch weitläufige Agrarflächen von Bänen geträumt.,2,2,2,"REF:  die ortschaft  ist von   peine durch weitläufige agrarflächen ***** ***** getrennt
HYP:  die wirtschaft ist ***** ***** durch weitläufige agrarflächen von   bänen geträumt
TYPE: C   S          C   D     D     C     C           C            I     I     S"
AG,64.28571428571429,33.33333333333333,18.92240568795936,"Daraufhin schloss sich Riemer dem Drittligaaufsteiger Preußen Münster an, wo er einen Einjahresvertrag unterschrieb."," Daraufhin hat sich Riemer am 3. Liga-Aufstieg in Preussen-Münster angeschlossen, wo er einen Einjahresvertrag unterschrieben hat.",7,0,2,"REF:  daraufhin schloss sich riemer ***** dem drittligaaufsteiger preußen münster         an            wo er einen einjahresvertrag *****          unterschrieb
HYP:  daraufhin hat     sich riemer am    3   ligaaufstieg        in      preussenmünster angeschlossen wo er einen einjahresvertrag unterschrieben hat
TYPE: C         S       C    C      I     S   S                   S       S               S             C  C  C     C                I              S"
AG,63.63636363636363,34.78260869565217,6.302984046087456,Sie ist benannt nach den Städten Alexandria in Virginia und Louisiana., Sie wurde nach der Städte Alexandria und Virginia in Louisiana benannt.,5,1,1,"REF:  sie ist   benannt nach den städten alexandria in  virginia und louisiana *****
HYP:  sie wurde *****   nach der städte  alexandria und virginia in  louisiana benannt
TYPE: C   S     D       C    S   S       C          S   C        S   C         I"
SG,63.63636363636363,43.18181818181818,45.788313721339826,Nicht-ordensgebundene Männer und Frauen stellen heute die Mehrheit unter den Studierenden.," Männer und Frauen, die nicht an Orden gebunden sind, stellen heute die Mehrheit unter den Studierenden.",0,1,6,"REF:  nichtordensgebundene männer und frauen ***** ***** ***** ***** *****    ***** stellen heute die mehrheit unter den studierenden
HYP:  *****                männer und frauen die   nicht an    orden gebunden sind  stellen heute die mehrheit unter den studierenden
TYPE: D                    C      C   C      I     I     I     I     I        I     C       C     C   C        C     C   C"
SO,63.63636363636363,28.865979381443296,36.72056269893591,Außer den Wohnbereichen entstanden ein Salon für kulturelle Veranstaltungen sowie Ferienwohnungen., Ausser dem Wohnbereich sind Salons für kulturelle Veranstaltungen sowie Ferienwohnungen entstanden.,5,1,1,"REF:  außer  den wohnbereichen entstanden ein    salon für kulturelle veranstaltungen sowie ferienwohnungen *****
HYP:  ausser dem wohnbereich   sind       salons ***** für kulturelle veranstaltungen sowie ferienwohnungen entstanden
TYPE: S      S   S             S          S      D     C   C          C               C     C               I"
BE,63.63636363636363,30.952380952380953,36.362270465000705,Die Darstellung der Erde in Kugelform begründete keine grundsätzliche neue Weltsicht., Die Darstellung der Erde in Kugelform hat nicht auf einer grundsätzlich neuen Weltsicht begründet.,4,0,3,"REF:  die darstellung der erde in kugelform ***** ***** begründete keine grundsätzliche neue  weltsicht *****
HYP:  die darstellung der erde in kugelform hat   nicht auf        einer grundsätzlich  neuen weltsicht begründet
TYPE: C   C           C   C    C  C         I     I     S          S     S              S     C         I"
ZH,62.5,37.03703703703704,29.071536848410968,Dadurch verformt sich das zu bearbeitende Blech zurück.," Dadurch verformt sich das Blech, das man bearbeiten muss, zurück.",3,0,2,"REF:  dadurch verformt sich das ***** ***** zu  bearbeitende blech zurück
HYP:  dadurch verformt sich das blech das   man bearbeiten   muss  zurück
TYPE: C       C        C    C   I     I     S   S            S     C"
SG,62.5,37.5,22.089591134157878,Die heute U-förmige Anlage entstand in mehreren Bauphasen., Die heutige U-Förmig-Anlage ist in mehreren Bauphasen entstanden.,3,1,1,"REF:  die heute   uförmige      anlage entstand in mehreren bauphasen *****
HYP:  die heutige uförmiganlage ist    *****    in mehreren bauphasen entstanden
TYPE: C   S       S             S      D        C  C        C         I"
BE,62.5,22.916666666666664,12.600736402830258,Kurzzeitig war er auch Teil des Römischen Reichs., Kurzzeitig war ein Hotel vom Römischen Reich.,4,1,0,"REF:  kurzzeitig war er  auch  teil des   römischen reichs
HYP:  kurzzeitig war ein hotel vom  ***** römischen reich
TYPE: C          C   S   S     S    D     C         S"
BE,62.5,26.08695652173913,12.22307556087252,Im Film hieß dieses Haus „Gasthof ‚Zur Sonne‘“., Im Film heisst das Haus «Gasthof zur Sonne».,5,0,0,"REF:  im film hieß   dieses haus „gasthof ‚zur sonne‘“
HYP:  im film heisst das    haus «gasthof zur  sonne»
TYPE: C  C    S      S      C    S        S    S"
SG,62.5,38.59649122807017,39.281465090051306,Cassie erschien auf der Nicki Minaj-Version als Feature-Act., Cassi ist auf der Nicki Minaj-Version als Future Act erschienen.,3,0,2,"REF:  cassie erschien auf der nicki minajversion als *****  ***** featureact
HYP:  cassi  ist      auf der nicki minajversion als future act   erschienen
TYPE: S      S        C   C   C     C            C   I      I     S"
ZG,62.5,53.2258064516129,13.540372457315735,Seitdem absolvierte das Atom-U-Boot bis heute mehrere Testreihen., Seitdem hat das Atomobot mehrere Testreihen absolviert.,2,2,1,"REF:  seitdem absolvierte das atomuboot bis   heute mehrere testreihen *****
HYP:  seitdem hat         das atomobot  ***** ***** mehrere testreihen absolviert
TYPE: C       S           C   S         D     D     C       C          I"
BE,61.53846153846154,14.457831325301203,27.824623288353134,"Silbe, den ersten Versen dieses Typs, die in der französischen Literatur bekannt sind."," Silbe. Der erste Vers von diesem Typ, der in der französischen Literatur bekannt ist.",7,0,1,"REF:  silbe ***** den   ersten versen dieses typs die in der französischen literatur bekannt sind
HYP:  silbe der   erste vers   von    diesem typ  der in der französischen literatur bekannt ist
TYPE: C     I     S     S      S      S      S    S   C  C   C             C         C       S"
SG,60.0,15.384615384615385,12.703318703865365,Andernfalls wird eine Rauchgasreinigung erforderlich., Andererfalls wird der Rauchgasreinigungen erforderlich.,3,0,0,"REF:  andernfalls  wird eine rauchgasreinigung   erforderlich
HYP:  andererfalls wird der  rauchgasreinigungen erforderlich
TYPE: S            C    S    S                   C"
AG,60.0,34.285714285714285,14.058533129758727,Isotope waren damals noch unbekannt., Isotopen waren schon damals unbekannt.,1,1,1,"REF:  isotope  waren ***** damals noch  unbekannt
HYP:  isotopen waren schon damals ***** unbekannt
TYPE: S        C     I     C      D     C"
BE,60.0,32.8125,16.59038701421971,Diese Ranch war früher Drehort von Wildwest-Filmen mit John Wayne., Die Revenge war früher der Drehort des Wilden Westenfilms mit John Wayne.,4,0,2,"REF:  diese ranch   war früher ***** drehort ***** von    wildwestfilmen mit john wayne
HYP:  die   revenge war früher der   drehort des   wilden westenfilms    mit john wayne
TYPE: S     S       C   C      I     C       I     S      S              C   C    C"
BE,60.0,41.66666666666667,24.880469496253564,Es liegt im flachen Land., Zurück dem flachen Land.,2,1,0,"REF:  es     liegt im    flachen land
HYP:  zurück dem   ***** flachen land
TYPE: S      S     D     C       C"
AG,60.0,15.11627906976744,11.208466750961147,Siehe hierzu den Abschnitt „Historische Gerichte mit örtlich begrenzter Zuständigkeit“.," Schaut hier den Abschnitt an, historische Gerichte mit örtlicher, begrenzter Zuständigkeit.",5,0,1,"REF:  siehe  hierzu den abschnitt ***** „historische gerichte mit örtlich   begrenzter zuständigkeit“
HYP:  schaut hier   den abschnitt an    historische  gerichte mit örtlicher begrenzter zuständigkeit
TYPE: S      S      C   C         I     S            C        C   S         C          S"
BE,60.0,32.55813953488372,30.213753973567677,Mein Vertrauen ist entsprechend geschwunden., Mein Vertrauen ist dementsprechend kleiner geworden.,2,0,1,"REF:  mein vertrauen ist *****           entsprechend geschwunden
HYP:  mein vertrauen ist dementsprechend kleiner      geworden
TYPE: C    C         C   I               S            S"
AG,58.333333333333336,28.767123287671232,11.121234698968381,Diese Supernova vom Typ Ia war eine der am besten beobachteten Supernovae., Die Supernova von Typ Ia ist eine der besten beobachteten Supernova aller Zeiten.,4,1,2,"REF:  diese supernova vom typ ia war eine der am    besten beobachteten *****     ***** supernovae
HYP:  die   supernova von typ ia ist eine der ***** besten beobachteten supernova aller zeiten
TYPE: S     C         S   C   C  S   C    C   D     C      C            I         I     S"
ZH,58.333333333333336,50.0,20.448007360218387,Dave erschießt Baby Face und erhält von der Polizei eine große Belohnung., Dave hat das Babyface verschossen und bekommt deshalb von der Polizei eine grosse Belohnung.,5,0,2,"REF:  dave ***** erschießt baby     face        und *****   erhält  von der polizei eine große  belohnung
HYP:  dave hat   das       babyface verschossen und bekommt deshalb von der polizei eine grosse belohnung
TYPE: C    I     S         S        S           C   I       S       C   C   C       C    S      C"
ZH,58.333333333333336,39.473684210526315,36.029870008455966,Alois von und zu Liechtenstein galt als Förderer der Wissenschaft und Künste., Der Alois von und zu Liechtenstein hat Kunst und Wissenschaft gefördert.,4,2,1,"REF:  ***** alois von und zu liechtenstein galt als   förderer der   wissenschaft und       künste
HYP:  der   alois von und zu liechtenstein hat  kunst und      ***** wissenschaft gefördert *****
TYPE: I     C     C   C   C  C             S    S     S        D     C            S         D"
SO,58.333333333333336,30.120481927710845,20.200106912694157,"Pfostenlöcher am Südtor lassen annehmen, dass er mit einer Holzbrücke überspannt war."," Aufgrund der Pfostenlöcher am Südtor kann man annehmen, dass dort eine Holzbrücke überspannt war.",3,1,3,"REF:  *****    ***** pfostenlöcher am südtor ***** lassen annehmen dass er   mit  einer holzbrücke überspannt war
HYP:  aufgrund der   pfostenlöcher am südtor kann  man    annehmen dass dort eine ***** holzbrücke überspannt war
TYPE: I        I     C             C  C      I     S      C        C    S    S    D     C          C          C"
LU,57.14285714285714,44.680851063829785,44.63236137853326,Danach arbeitete er als Rechtsanwalt in München., Nach dem hat er als Rechtsanwalt in München gearbeitet.,2,0,2,"REF:  ***** danach arbeitete er als rechtsanwalt in münchen *****
HYP:  nach  dem    hat       er als rechtsanwalt in münchen gearbeitet
TYPE: I     S      S         C  C   C            C  C       I"
